code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
TNM,2023-08-09,15:08:01,UPCOM,STOCK,3.3,3.7,2.9,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNT,2023-08-09,15:08:01,UPCOM,STOCK,7.2,8.2,6.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLA,2023-08-09,15:08:01,UPCOM,STOCK,8.5,9.7,7.3,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,10100.0,97970000.0,0.0,0.0,1.2,1.2,14.1176
PHH,2023-08-09,15:08:01,UPCOM,STOCK,4.4,5.0,3.8,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCC,2023-08-09,15:08:01,UPCOM,STOCK,14.3,16.4,12.2,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,3300.0,47190000.0,0.0,0.0,0.0,0.0,0.0
PFL,2023-08-09,15:08:01,UPCOM,STOCK,4.5,5.1,3.9,4.6,4.9,4.5,4.8,4.668,4.6,4.9,4.5,4.8,4.668,1528982.0,7136767200.0,0.0,0.0,0.3,0.3,6.6667
PPI,2023-08-09,15:08:01,UPCOM,STOCK,0.7,0.8,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PQN,2023-08-09,15:08:01,UPCOM,STOCK,4.0,5.6,2.4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSG,2023-08-09,15:08:01,UPCOM,STOCK,0.9,1.0,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTN,2023-08-09,15:08:01,UPCOM,STOCK,4.4,5.0,3.8,4.4,4.6,4.4,4.6,4.445,4.4,4.6,4.4,4.6,4.445,3320.0,14758000.0,0.0,0.0,0.2,0.2,4.5455
PTO,2023-08-09,15:08:01,UPCOM,STOCK,18.5,21.2,15.8,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PVA,2023-08-09,15:08:01,UPCOM,STOCK,0.9,1.0,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PVH,2023-08-09,15:08:01,UPCOM,STOCK,1.1,1.2,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PVL,2023-08-09,15:08:01,UPCOM,STOCK,2.8,3.2,2.4,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PVV,2023-08-09,15:08:01,UPCOM,STOCK,1.9,2.1,1.7,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PVX,2023-08-09,15:08:01,UPCOM,STOCK,3.0,3.4,2.6,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PVY,2023-08-09,15:08:01,UPCOM,STOCK,2.6,2.9,2.3,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PWA,2023-08-09,15:08:01,UPCOM,STOCK,4.8,5.5,4.1,5.0,5.0,4.7,4.9,4.77,5.0,5.0,4.7,4.9,4.77,31400.0,149790000.0,0.0,0.0,0.1,0.1,2.0833
PXA,2023-08-09,15:08:01,UPCOM,STOCK,1.2,1.3,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PXC,2023-08-09,15:08:01,UPCOM,STOCK,0.5,0.7,0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PXI,2023-08-09,15:08:01,UPCOM,STOCK,4.0,4.6,3.4,4.0,4.2,3.9,4.2,4.093,4.0,4.2,3.9,4.2,4.093,735976.0,3012209200.0,0.0,0.0,0.2,0.2,5.0
PXL,2023-08-09,15:08:01,UPCOM,STOCK,10.3,11.8,8.8,10.4,11.8,10.4,11.8,11.498,10.4,11.8,10.4,11.8,11.498,2413856.0,27754272600.0,200000.0,2040000000.0,1.5,1.5,14.5631
ND2,2023-08-09,15:08:01,UPCOM,STOCK,31.0,35.6,26.4,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,100.0,3100000.0,0.0,0.0,0.0,0.0,0.0
NTB,2023-08-09,15:08:01,UPCOM,STOCK,0.6,0.7,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTC,2023-08-09,15:08:01,UPCOM,STOCK,174.4,200.5,148.3,173.5,175.0,173.5,174.4,174.564,173.5,175.0,173.5,174.4,174.564,2501.0,436585200.0,0.0,0.0,0.0,0.0,0.0
MGR,2023-08-09,15:08:01,UPCOM,STOCK,6.3,7.2,5.4,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,287.0,1847200.0,0.0,0.0,0.5,0.5,7.9365
MH3,2023-08-09,15:08:01,UPCOM,STOCK,33.9,38.9,28.9,33.5,34.6,33.5,34.5,34.231,33.5,34.6,33.5,34.5,34.231,1300.0,44500000.0,0.0,0.0,0.6,0.6,1.7699
V11,2023-08-09,15:08:01,UPCOM,STOCK,0.6,0.7,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V15,2023-08-09,15:08:01,UPCOM,STOCK,0.6,0.7,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDC,2023-08-09,15:08:01,UPCOM,STOCK,5.1,5.8,4.4,5.3,5.3,5.0,5.1,5.054,5.3,5.3,5.0,5.1,5.054,26600.0,134430000.0,0.0,0.0,0.0,0.0,0.0
UDJ,2023-08-09,15:08:01,UPCOM,STOCK,11.6,13.3,9.9,11.5,11.5,11.4,11.5,11.482,11.5,11.5,11.4,11.5,11.482,42900.0,492590000.0,0.0,0.0,-0.1,-0.1,-0.8621
TST,2023-08-09,15:08:01,UPCOM,STOCK,4.0,4.6,3.4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TV6,2023-08-09,15:08:01,UPCOM,STOCK,3.2,3.6,2.8,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCR,2023-08-09,15:08:01,UPCOM,STOCK,22.3,25.6,19.0,22.3,22.3,22.0,22.0,22.102,22.3,22.3,22.0,22.0,22.102,13800.0,305010000.0,0.0,0.0,-0.3,-0.3,-1.3453
VE9,2023-08-09,15:08:01,UPCOM,STOCK,2.8,3.2,2.4,3.2,3.2,2.8,3.2,3.131,3.2,3.2,2.8,3.2,3.131,271817.0,851069200.0,0.0,0.0,0.4,0.4,14.2857
VES,2023-08-09,15:08:01,UPCOM,STOCK,2.5,2.8,2.2,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIW,2023-08-09,15:08:01,UPCOM,STOCK,11.7,13.4,10.0,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VC5,2023-08-09,15:08:01,UPCOM,STOCK,1.0,1.1,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VHD,2023-08-09,15:08:01,UPCOM,STOCK,16.7,19.2,14.2,18.8,18.8,15.0,16.5,16.421,18.8,18.8,15.0,16.5,16.421,16500.0,270950000.0,0.0,0.0,-0.2,-0.2,-1.1976
XDC,2023-08-09,15:08:01,UPCOM,STOCK,999.9,1399.8,600.0,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,999.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XDH,2023-08-09,15:08:01,UPCOM,STOCK,32.3,37.1,27.5,32.3,32.3,32.3,32.3,32.3,32.3,32.3,32.3,32.3,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLV,2023-08-09,15:08:01,UPCOM,STOCK,8.2,11.4,5.0,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XMC,2023-08-09,15:08:01,UPCOM,STOCK,9.8,11.2,8.4,9.7,9.9,9.6,9.8,9.747,9.7,9.9,9.6,9.8,9.747,171800.0,1674600000.0,0.0,0.0,0.0,0.0,0.0
VVN,2023-08-09,15:08:01,UPCOM,STOCK,4.1,4.7,3.5,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VW3,2023-08-09,15:08:01,UPCOM,STOCK,12.7,14.6,10.8,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VXB,2023-08-09,15:08:01,UPCOM,STOCK,17.3,19.8,14.8,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPC,2023-08-09,15:08:01,UPCOM,STOCK,2.3,2.6,2.0,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRG,2023-08-09,15:08:01,UPCOM,STOCK,22.5,25.8,19.2,22.0,23.3,22.0,22.2,22.294,22.0,23.3,22.0,22.2,22.294,4800.0,107010000.0,0.0,0.0,-0.3,-0.3,-1.3333
VSE,2023-08-09,15:08:01,UPCOM,STOCK,7.9,9.0,6.8,7.9,8.0,7.7,7.8,7.762,7.9,8.0,7.7,7.8,7.762,82900.0,643470000.0,0.0,0.0,-0.1,-0.1,-1.2658
VNI,2023-08-09,15:08:01,UPCOM,STOCK,8.1,9.3,6.9,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLM,2023-08-09,15:08:01,UPCOM,STOCK,12.5,14.3,10.7,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,1.0,14300.0,0.0,0.0,0.0,0.0,0.0
LM3,2023-08-09,15:08:01,UPCOM,STOCK,3.9,4.4,3.4,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LM7,2023-08-09,15:08:01,UPCOM,STOCK,2.8,3.2,2.4,3.2,3.2,2.9,3.1,2.983,3.2,3.2,2.9,3.1,2.983,19250.0,57430000.0,0.0,0.0,0.3,0.3,10.7143
LO5,2023-08-09,15:08:01,UPCOM,STOCK,1.1,1.2,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMI,2023-08-09,15:08:01,UPCOM,STOCK,9.0,10.3,7.7,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,100.0,1020000.0,0.0,0.0,1.2,1.2,13.3333
LG9,2023-08-09,15:08:01,UPCOM,STOCK,6.0,6.9,5.1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6700.0,0.0,0.0,0.0,0.0,0.0
LIC,2023-08-09,15:08:01,UPCOM,STOCK,18.2,20.9,15.5,18.1,19.0,17.5,18.2,18.006,18.1,19.0,17.5,18.2,18.006,9300.0,167460000.0,0.0,0.0,0.0,0.0,0.0
LCS,2023-08-09,15:08:01,UPCOM,STOCK,1.1,1.2,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MES,2023-08-09,15:08:01,UPCOM,STOCK,10.0,14.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCI,2023-08-09,15:08:01,UPCOM,STOCK,10.0,11.5,8.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEC,2023-08-09,15:08:01,UPCOM,STOCK,5.3,6.0,4.6,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSG,2023-08-09,15:08:01,UPCOM,STOCK,6.8,7.8,5.8,6.8,6.8,6.7,6.7,6.783,6.8,6.8,6.7,6.7,6.783,5591.0,37909800.0,0.0,0.0,-0.1,-0.1,-1.4706
LTC,2023-08-09,15:08:01,UPCOM,STOCK,1.3,1.4,1.2,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUT,2023-08-09,15:08:01,UPCOM,STOCK,1.7,1.9,1.5,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA1,2023-08-09,15:08:01,UPCOM,STOCK,19.3,22.1,16.5,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICI,2023-08-09,15:08:01,UPCOM,STOCK,6.5,7.4,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,1700.0,9520000.0,0.0,0.0,-0.9,-0.9,-13.8462
ICN,2023-08-09,15:08:01,UPCOM,STOCK,52.1,59.9,44.3,51.2,52.9,51.2,52.9,52.313,51.2,52.9,51.2,52.9,52.313,3000.0,156940000.0,0.0,0.0,0.8,0.8,1.5355
KAC,2023-08-09,15:08:01,UPCOM,STOCK,21.0,24.1,17.9,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAI,2023-08-09,15:08:01,UPCOM,STOCK,39.6,45.5,33.7,38.0,38.6,38.0,38.6,38.3,38.0,38.6,38.0,38.6,38.3,400.0,15320000.0,0.0,0.0,-1.0,-1.0,-2.5253
L12,2023-08-09,15:08:01,UPCOM,STOCK,5.9,6.7,5.1,5.7,5.7,5.3,5.7,5.644,5.7,5.7,5.3,5.7,5.644,8500.0,47970000.0,0.0,0.0,-0.2,-0.2,-3.3898
L35,2023-08-09,15:08:01,UPCOM,STOCK,6.1,7.0,5.2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,101.0,606000.0,0.0,0.0,-0.1,-0.1,-1.6393
L44,2023-08-09,15:08:01,UPCOM,STOCK,0.8,0.9,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMS,2023-08-09,15:08:01,UPCOM,STOCK,39.9,45.8,34.0,39.9,40.1,39.0,39.8,39.598,36.309,36.491,35.49,36.218,36.034,37479.0,1484076800.0,0.0,0.0,-0.1,-0.091,-0.2506
HHR,2023-08-09,15:08:01,UPCOM,STOCK,0.5,0.6,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEC,2023-08-09,15:08:01,UPCOM,STOCK,50.0,57.5,42.5,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HFB,2023-08-09,15:08:01,UPCOM,STOCK,11.4,13.1,9.7,11.0,11.4,11.0,11.4,11.2,11.0,11.4,11.0,11.4,11.2,200.0,2240000.0,0.0,0.0,0.0,0.0,0.0
HCI,2023-08-09,15:08:01,UPCOM,STOCK,11.3,15.8,6.8,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HD2,2023-08-09,15:08:01,UPCOM,STOCK,29.3,33.6,25.0,29.0,29.3,28.8,29.3,29.177,29.0,29.3,28.8,29.3,29.177,14130.0,412270000.0,0.0,0.0,0.0,0.0,0.0
HD6,2023-08-09,15:08:01,UPCOM,STOCK,26.4,30.3,22.5,26.1,26.8,26.1,26.6,26.458,26.1,26.8,26.1,26.6,26.458,118775.0,3142490000.0,0.0,0.0,0.2,0.2,0.7576
HD8,2023-08-09,15:08:01,UPCOM,STOCK,8.1,9.3,6.9,8.1,9.3,8.1,9.3,8.891,8.1,9.3,8.1,9.3,8.891,95101.0,845528400.0,0.0,0.0,1.2,1.2,14.8148
HC1,2023-08-09,15:08:01,UPCOM,STOCK,10.0,11.5,8.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30200.0,302000000.0,0.0,0.0,0.0,0.0,0.0
HC3,2023-08-09,15:08:01,UPCOM,STOCK,30.7,35.3,26.1,30.7,30.7,30.7,30.7,30.7,30.7,30.7,30.7,30.7,30.7,100.0,3070000.0,0.0,0.0,0.0,0.0,0.0
HRB,2023-08-09,15:08:01,UPCOM,STOCK,64.6,90.4,38.8,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPI,2023-08-09,15:08:01,UPCOM,STOCK,26.4,30.3,22.5,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICC,2023-08-09,15:08:01,UPCOM,STOCK,28.0,32.2,23.8,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTE,2023-08-09,15:08:01,UPCOM,STOCK,4.8,5.5,4.1,5.0,5.0,4.8,4.8,4.807,5.0,5.0,4.8,4.8,4.807,74703.0,359124400.0,0.0,0.0,0.0,0.0,0.0
HTT,2023-08-09,15:08:01,UPCOM,STOCK,1.1,1.2,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HU3,2023-08-09,15:08:01,UPCOM,STOCK,5.4,6.2,4.6,6.0,6.2,5.9,6.2,6.172,6.0,6.2,5.9,6.2,6.172,179607.0,1108603400.0,0.0,0.0,0.8,0.8,14.8148
HU4,2023-08-09,15:08:01,UPCOM,STOCK,13.3,15.2,11.4,15.2,15.2,14.0,15.0,14.63,15.2,15.2,14.0,15.0,14.63,342537.0,5011466800.0,0.0,0.0,1.7,1.7,12.782
HU6,2023-08-09,15:08:01,UPCOM,STOCK,5.5,6.3,4.7,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,6.2,600.0,3720000.0,0.0,0.0,0.7,0.7,12.7273
DTI,2023-08-09,15:08:01,UPCOM,STOCK,5.2,5.9,4.5,5.2,5.4,5.2,5.4,5.289,5.2,5.4,5.2,5.4,5.289,321320.0,1699547100.0,0.0,0.0,0.2,0.2,3.8462
E12,2023-08-09,15:08:01,UPCOM,STOCK,6.1,7.0,5.2,6.0,6.1,6.0,6.1,6.06,6.0,6.1,6.0,6.1,6.06,500.0,3030000.0,0.0,0.0,0.0,0.0,0.0
E29,2023-08-09,15:08:01,UPCOM,STOCK,5.4,6.2,4.6,5.6,5.6,5.4,5.4,5.42,5.6,5.6,5.4,5.4,5.42,1000.0,5420000.0,0.0,0.0,0.0,0.0,0.0
DVW,2023-08-09,15:08:01,UPCOM,STOCK,10.8,15.1,6.5,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GH3,2023-08-09,15:08:01,UPCOM,STOCK,6.0,6.9,5.1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G36,2023-08-09,15:08:01,UPCOM,STOCK,10.4,11.9,8.9,10.4,10.5,10.3,10.5,10.371,10.4,10.5,10.3,10.5,10.371,832930.0,8638153100.0,0.0,0.0,0.1,0.1,0.9615
FTI,2023-08-09,15:08:01,UPCOM,STOCK,3.7,5.1,2.3,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLC,2023-08-09,15:08:01,UPCOM,STOCK,3.5,4.9,2.1,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GTS,2023-08-09,15:08:01,UPCOM,STOCK,9.6,11.0,8.2,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H11,2023-08-09,15:08:01,UPCOM,STOCK,7.9,9.0,6.8,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAN,2023-08-09,15:08:01,UPCOM,STOCK,17.5,20.1,14.9,17.5,18.9,17.5,18.5,18.351,17.5,18.9,17.5,18.5,18.351,164677.0,3022002700.0,0.0,0.0,1.0,1.0,5.7143
CT3,2023-08-09,15:08:01,UPCOM,STOCK,7.3,10.2,4.4,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CT6,2023-08-09,15:08:01,UPCOM,STOCK,5.6,6.4,4.8,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DC1,2023-08-09,15:08:01,UPCOM,STOCK,7.2,8.2,6.2,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,100.0,800000.0,0.0,0.0,0.8,0.8,11.1111
DCF,2023-08-09,15:08:01,UPCOM,STOCK,90.8,104.4,77.2,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,90.8,2.0,154400.0,0.0,0.0,0.0,0.0,0.0
DLM,2023-08-09,15:08:01,UPCOM,STOCK,11.3,15.8,6.8,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLR,2023-08-09,15:08:01,UPCOM,STOCK,8.5,9.7,7.3,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKC,2023-08-09,15:08:01,UPCOM,STOCK,1.3,1.8,0.8,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTN,2023-08-09,15:08:01,UPCOM,STOCK,0.7,0.8,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DFF,2023-08-09,15:08:01,UPCOM,STOCK,9.5,10.9,8.1,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGT,2023-08-09,15:08:01,UPCOM,STOCK,10.7,12.3,9.1,10.5,10.6,10.0,10.5,10.216,10.5,10.6,10.0,10.5,10.216,2710960.0,27694961900.0,0.0,0.0,-0.2,-0.2,-1.8692
BII,2023-08-09,15:08:01,UPCOM,STOCK,1.1,1.2,1.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASA,2023-08-09,15:08:01,UPCOM,STOCK,12.6,14.4,10.8,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATB,2023-08-09,15:08:01,UPCOM,STOCK,0.7,0.8,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B82,2023-08-09,15:08:01,UPCOM,STOCK,0.7,0.8,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACS,2023-08-09,15:08:01,UPCOM,STOCK,8.3,9.5,7.1,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOT,2023-08-09,15:08:01,UPCOM,STOCK,5.3,6.0,4.6,5.5,6.0,5.5,6.0,5.82,5.5,6.0,5.5,6.0,5.82,3111002.0,18106359000.0,0.0,0.0,0.7,0.7,13.2075
C12,2023-08-09,15:08:01,UPCOM,STOCK,4.0,4.6,3.4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C21,2023-08-09,15:08:01,UPCOM,STOCK,12.5,14.3,10.7,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,100.0,1300000.0,0.0,0.0,0.5,0.5,4.0
BMN,2023-08-09,15:08:01,UPCOM,STOCK,8.7,10.0,7.4,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,1700.0,13940000.0,0.0,0.0,-0.5,-0.5,-5.7471
BVL,2023-08-09,15:08:01,UPCOM,STOCK,20.0,23.0,17.0,21.0,21.0,17.5,20.9,20.2,21.0,21.0,17.5,20.9,20.2,501.0,10117000.0,0.0,0.0,0.9,0.9,4.5
C4G,2023-08-09,15:08:01,UPCOM,STOCK,15.5,17.8,13.2,15.5,15.7,15.2,15.6,15.55,15.5,15.7,15.2,15.6,15.55,4491040.0,69834458100.0,0.0,0.0,0.1,0.1,0.6452
C92,2023-08-09,15:08:01,UPCOM,STOCK,4.7,5.4,4.0,5.0,5.0,4.8,5.0,4.984,5.0,5.0,4.8,5.0,4.984,13202.0,65800000.0,0.0,0.0,0.3,0.3,6.383
CC1,2023-08-09,15:08:01,UPCOM,STOCK,20.6,23.6,17.6,20.7,22.8,20.6,22.1,21.932,20.7,22.8,20.6,22.1,21.932,327163.0,7175389300.0,0.0,0.0,1.5,1.5,7.2816
CC4,2023-08-09,15:08:01,UPCOM,STOCK,14.0,16.1,11.9,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDR,2023-08-09,15:08:01,UPCOM,STOCK,6.0,6.9,5.1,5.7,5.9,5.7,5.8,5.783,5.7,5.9,5.7,5.8,5.783,600.0,3470000.0,0.0,0.0,-0.2,-0.2,-3.3333
